Timestamp,Student ID,Attendance,Facial Expression,Interaction Level,Posture,Movement (m),Heart Rate,Skin Temperature,Breathing Rate,Classroom Noise Level,Lighting,Attention,Engagement,Inactivity,Class Subject,Date
2024-12-07,9,1,Happy,9,Leaning Forward,3.61,74,36.9,12,51,201,1,0,0,History,2024-12-07
2024-12-08,9,1,Surprised,2,Upright,4.66,62,36.4,18,57,241,0,1,0,History,2024-12-08
2024-12-09,9,1,Neutral,1,Leaning Forward,1.86,92,36.7,12,55,228,1,2,0,Mathematics,2024-12-09
2024-12-10,9,1,Neutral,4,Slouched,0.43,89,35.0,15,59,272,1,0,0,Science,2024-12-10
2024-12-11,9,1,Angry,7,Upright,3.66,94,36.9,15,54,200,0,1,0,Literature,2024-12-11
2024-12-12,9,1,Happy,5,Upright,3.79,84,37.1,16,53,226,0,0,1,History,2024-12-12
2024-12-13,9,0,Sad,4,Upright,0.22,74,37.2,20,63,289,1,1,0,Science,2024-12-13
2024-12-14,9,0,Angry,1,Leaning Forward,0.67,85,35.2,12,63,284,1,2,0,History,2024-12-14
2024-12-15,9,1,Neutral,6,Leaning Forward,4.16,80,35.8,16,57,209,0,1,0,History,2024-12-15
2024-12-16,9,0,Sad,1,Upright,2.25,80,36.0,20,61,298,0,2,0,History,2024-12-16
2024-12-17,9,1,Neutral,1,Upright,0.79,79,37.1,12,56,241,1,1,0,History,2024-12-17
2024-12-18,9,0,Neutral,6,Leaning Forward,0.24,79,35.7,14,50,251,0,2,0,Literature,2024-12-18
2024-12-19,9,1,Happy,2,Upright,0.06,74,35.3,18,61,287,0,0,1,Mathematics,2024-12-19
2024-12-20,9,0,Happy,3,Leaning Forward,2.22,68,35.2,17,53,205,1,0,0,Literature,2024-12-20
2024-12-21,9,1,Surprised,7,Upright,1.91,87,35.4,15,55,235,0,0,1,Science,2024-12-21
2024-12-22,9,0,Angry,9,Leaning Forward,1.23,78,36.2,20,65,207,1,0,0,Mathematics,2024-12-22
2024-12-23,9,0,Surprised,3,Leaning Forward,4.42,93,35.6,20,50,248,1,1,0,Science,2024-12-23
2024-12-24,9,1,Neutral,9,Leaning Forward,1.61,77,35.4,17,69,228,1,2,0,Mathematics,2024-12-24
2024-12-25,9,1,Angry,5,Leaning Forward,5.0,70,35.3,15,58,268,1,0,0,Mathematics,2024-12-25
2024-12-26,9,1,Neutral,2,Upright,1.18,80,37.0,17,68,203,0,2,0,Science,2024-12-26
2024-12-27,9,0,Surprised,8,Slouched,0.88,62,35.2,15,69,228,0,2,0,Mathematics,2024-12-27
2024-12-28,9,1,Angry,3,Upright,1.7,71,37.3,17,51,202,1,0,0,History,2024-12-28
2024-12-29,9,1,Happy,5,Leaning Forward,4.71,85,36.5,17,59,241,0,0,1,History,2024-12-29
2024-12-30,9,1,Surprised,10,Slouched,0.87,95,36.7,17,57,285,0,2,0,History,2024-12-30
2024-12-01,10,1,Sad,2,Leaning Forward,0.01,96,36.0,12,55,277,1,1,0,Science,2024-12-01
2024-12-02,10,0,Surprised,2,Slouched,3.73,75,35.9,17,55,281,0,2,0,Mathematics,2024-12-02
2024-12-03,10,0,Neutral,3,Upright,3.47,82,35.6,13,50,206,1,1,0,Literature,2024-12-03
2024-12-04,10,1,Sad,6,Slouched,4.41,82,36.4,13,65,300,1,2,0,History,2024-12-04
2024-12-05,10,0,Happy,4,Upright,1.59,66,35.2,14,62,220,0,1,0,Mathematics,2024-12-05
2024-12-06,10,1,Happy,6,Leaning Forward,0.82,87,35.4,13,60,226,0,1,0,History,2024-12-06
2024-12-07,10,1,Neutral,4,Upright,0.48,85,36.4,19,54,206,1,2,0,Science,2024-12-07
2024-12-08,10,0,Neutral,10,Leaning Forward,3.0,72,35.2,15,55,281,0,1,0,Science,2024-12-08
2024-12-09,10,0,Neutral,6,Slouched,2.45,76,35.2,20,62,223,0,1,0,Science,2024-12-09
2024-12-10,10,0,Surprised,0,Slouched,2.2,76,35.6,16,68,207,1,1,0,History,2024-12-10
2024-12-11,10,1,Angry,6,Leaning Forward,1.14,63,37.1,20,63,268,0,0,1,Literature,2024-12-11
2024-12-12,10,1,Happy,6,Leaning Forward,0.17,96,37.3,14,53,296,0,1,0,Literature,2024-12-12
2024-12-13,10,0,Sad,2,Upright,2.12,87,35.5,14,69,233,0,0,1,Science,2024-12-13
2024-12-14,10,1,Angry,6,Leaning Forward,1.63,77,36.3,12,69,275,0,0,1,Literature,2024-12-14
2024-12-15,10,0,Sad,9,Leaning Forward,2.91,66,37.3,13,59,268,0,1,0,Science,2024-12-15
2024-12-16,10,1,Surprised,9,Leaning Forward,2.37,71,35.7,14,69,277,1,1,0,Literature,2024-12-16
2024-12-17,10,1,Sad,0,Leaning Forward,2.38,77,37.2,12,60,238,0,1,0,Science,2024-12-17
2024-12-18,10,0,Sad,2,Slouched,4.87,88,36.9,17,58,293,1,1,0,Literature,2024-12-18
2024-12-19,10,1,Sad,6,Leaning Forward,2.42,93,37.2,12,66,220,0,0,1,Mathematics,2024-12-19
2024-12-20,10,1,Sad,8,Leaning Forward,0.14,72,37.2,15,51,231,1,2,0,Mathematics,2024-12-20
2024-12-21,10,1,Sad,4,Slouched,4.12,92,36.0,13,50,230,1,0,0,Science,2024-12-21
2024-12-22,10,1,Sad,7,Leaning Forward,2.76,82,35.4,16,52,236,1,2,0,Mathematics,2024-12-22
2024-12-23,10,0,Angry,3,Upright,3.24,73,35.7,18,66,202,1,0,0,Mathematics,2024-12-23
2024-12-24,10,0,Angry,0,Upright,1.26,79,36.8,16,63,248,1,0,0,Science,2024-12-24
2024-12-25,10,0,Surprised,4,Leaning Forward,2.6,99,36.0,13,50,265,1,1,0,Science,2024-12-25
2024-12-26,10,0,Surprised,1,Slouched,4.94,100,35.8,16,58,283,1,1,0,Science,2024-12-26
2024-12-27,10,0,Happy,9,Slouched,3.3,68,36.8,19,59,233,0,0,1,Literature,2024-12-27
2024-12-28,10,0,Angry,9,Upright,1.72,74,36.7,19,61,264,1,1,0,Science,2024-12-28
2024-12-29,10,0,Neutral,1,Slouched,0.64,76,36.8,20,55,287,0,2,0,Science,2024-12-29
2024-12-30,10,1,Sad,4,Slouched,3.94,81,35.9,16,64,215,0,0,1,Literature,2024-12-30
2024-12-01,11,0,Surprised,3,Leaning Forward,0.6,84,36.3,18,51,219,0,2,0,History,2024-12-01
2024-12-02,11,1,Angry,7,Upright,1.58,71,36.9,19,60,280,0,1,0,History,2024-12-02
2024-12-03,11,0,Happy,7,Slouched,1.05,70,36.4,14,65,300,1,2,0,Mathematics,2024-12-03
2024-12-04,11,1,Surprised,6,Slouched,4.83,84,35.0,20,56,293,0,2,0,Science,2024-12-04
2024-12-05,11,0,Happy,10,Upright,3.13,75,35.6,17,59,216,0,1,0,Mathematics,2024-12-05
2024-12-06,11,1,Sad,1,Upright,1.49,78,36.1,20,69,267,1,2,0,Science,2024-12-06
2024-12-07,11,0,Neutral,7,Slouched,3.75,70,37.4,18,50,229,1,2,0,History,2024-12-07
2024-12-08,11,0,Angry,8,Upright,0.62,62,35.9,16,67,279,0,0,1,Mathematics,2024-12-08
2024-12-09,11,0,Happy,0,Leaning Forward,0.58,88,36.0,20,58,260,0,2,0,History,2024-12-09
2024-12-10,11,0,Neutral,6,Leaning Forward,0.5,93,35.7,14,63,213,0,2,0,Mathematics,2024-12-10
2024-12-11,11,0,Surprised,3,Leaning Forward,1.0,76,37.1,15,61,290,1,0,0,Literature,2024-12-11
2024-12-12,11,0,Angry,7,Upright,3.44,90,35.8,12,50,285,1,0,0,Mathematics,2024-12-12
2024-12-13,11,1,Sad,1,Leaning Forward,0.38,66,37.3,15,64,237,0,2,0,Science,2024-12-13
2024-12-14,11,0,Sad,0,Slouched,1.8,80,36.1,13,53,297,1,0,0,Mathematics,2024-12-14
2024-12-15,11,0,Neutral,5,Slouched,4.78,77,37.2,13,61,243,0,0,1,History,2024-12-15
2024-12-16,11,1,Surprised,4,Slouched,3.45,90,37.0,14,53,216,0,1,0,Mathematics,2024-12-16
2024-12-17,11,1,Angry,7,Leaning Forward,3.39,71,36.5,17,69,203,0,0,1,History,2024-12-17
2024-12-18,11,0,Surprised,7,Upright,0.32,80,35.0,20,68,292,1,1,0,History,2024-12-18
2024-12-19,11,0,Surprised,10,Leaning Forward,1.24,82,36.7,18,54,271,1,2,0,Mathematics,2024-12-19
2024-12-20,11,0,Angry,7,Slouched,4.35,64,36.9,17,57,242,0,2,0,Science,2024-12-20
2024-12-21,11,0,Angry,10,Slouched,2.02,75,35.2,19,68,257,0,2,0,Mathematics,2024-12-21
2024-12-22,11,1,Happy,7,Leaning Forward,3.27,66,36.0,12,67,270,1,1,0,Mathematics,2024-12-22
2024-12-23,11,1,Angry,8,Upright,3.27,89,37.4,17,51,228,0,2,0,Literature,2024-12-23
2024-12-24,11,1,Neutral,7,Upright,0.49,74,35.0,17,70,237,1,2,0,Science,2024-12-24
2024-12-25,11,0,Surprised,2,Leaning Forward,3.71,86,35.3,15,56,215,0,0,1,Literature,2024-12-25
2024-12-26,11,0,Neutral,1,Slouched,0.23,100,37.1,13,64,258,0,1,0,History,2024-12-26
2024-12-27,11,0,Angry,6,Leaning Forward,2.41,92,37.0,14,68,222,1,0,0,History,2024-12-27
2024-12-28,11,1,Angry,6,Slouched,4.9,75,35.7,17,59,257,0,1,0,History,2024-12-28
2024-12-29,11,1,Angry,5,Leaning Forward,3.68,95,36.6,15,56,279,0,1,0,Science,2024-12-29
2024-12-30,11,0,Sad,8,Leaning Forward,3.47,80,36.8,17,67,261,1,2,0,Literature,2024-12-30
2024-12-01,12,0,Angry,1,Upright,1.9,63,36.7,15,58,296,1,1,0,History,2024-12-01
2024-12-02,12,1,Sad,0,Leaning Forward,3.92,73,36.9,12,61,257,1,2,0,Mathematics,2024-12-02
2024-12-03,12,1,Sad,8,Leaning Forward,1.44,63,37.3,18,63,300,0,2,0,Science,2024-12-03
2024-12-04,12,1,Sad,9,Slouched,4.15,100,36.8,17,68,269,0,0,1,History,2024-12-04
2024-12-05,12,1,Sad,10,Upright,0.93,71,36.8,13,62,205,0,1,0,Literature,2024-12-05
2024-12-06,12,1,Sad,2,Leaning Forward,4.23,60,35.8,14,51,219,1,2,0,Science,2024-12-06
2024-12-07,12,1,Surprised,9,Leaning Forward,1.79,80,36.3,14,66,208,0,2,0,History,2024-12-07
2024-12-08,12,1,Happy,5,Upright,4.42,81,35.8,16,56,296,1,2,0,Literature,2024-12-08
2024-12-09,12,1,Surprised,3,Leaning Forward,3.07,99,35.6,12,60,248,0,0,1,Mathematics,2024-12-09
2024-12-10,12,1,Happy,8,Slouched,2.57,92,36.1,12,59,283,1,1,0,History,2024-12-10
2024-12-11,12,0,Happy,2,Leaning Forward,2.67,100,35.2,15,63,213,1,2,0,History,2024-12-11
2024-12-12,12,0,Sad,0,Slouched,3.58,62,35.2,12,55,232,1,2,0,Mathematics,2024-12-12
2024-12-13,12,1,Surprised,7,Leaning Forward,2.02,80,35.0,13,67,200,0,1,0,Mathematics,2024-12-13
2024-12-14,12,0,Neutral,8,Upright,1.45,79,36.5,16,64,248,0,2,0,Literature,2024-12-14
2024-12-15,12,0,Angry,3,Upright,3.73,94,35.7,14,59,286,0,1,0,Science,2024-12-15
2024-12-16,12,0,Happy,0,Upright,2.86,85,36.3,13,59,226,0,2,0,Science,2024-12-16
2024-12-17,12,0,Sad,2,Upright,3.08,76,35.5,14,68,206,0,1,0,Literature,2024-12-17
2024-12-18,12,0,Neutral,1,Upright,3.63,91,37.4,17,54,285,0,1,0,History,2024-12-18
2024-12-19,12,0,Sad,5,Slouched,2.25,99,36.6,14,68,272,0,1,0,Science,2024-12-19
2024-12-20,12,0,Happy,5,Upright,3.93,87,35.7,17,54,286,1,1,0,Science,2024-12-20
2024-12-21,12,1,Neutral,4,Slouched,2.76,71,36.6,13,58,217,1,1,0,History,2024-12-21
2024-12-22,12,0,Happy,0,Leaning Forward,3.16,97,36.4,15,51,270,1,2,0,Science,2024-12-22
2024-12-23,12,0,Neutral,6,Upright,4.46,97,36.8,16,54,259,1,2,0,Mathematics,2024-12-23
2024-12-24,12,0,Sad,9,Leaning Forward,0.83,92,35.4,14,55,272,1,1,0,History,2024-12-24
2024-12-25,12,0,Sad,7,Upright,0.31,83,35.6,15,66,246,1,1,0,Literature,2024-12-25
2024-12-26,12,0,Happy,10,Slouched,0.52,93,36.6,16,58,274,1,1,0,History,2024-12-26
2024-12-27,12,1,Neutral,9,Leaning Forward,4.49,64,36.3,18,57,266,1,2,0,Literature,2024-12-27
2024-12-28,12,1,Surprised,9,Upright,2.51,68,36.1,15,52,265,1,1,0,Science,2024-12-28
2024-12-29,12,0,Sad,5,Leaning Forward,3.59,67,36.7,18,60,292,0,0,1,Mathematics,2024-12-29
2024-12-30,12,1,Surprised,3,Leaning Forward,0.81,86,35.1,12,54,273,1,2,0,History,2024-12-30
2024-12-01,13,0,Angry,2,Upright,0.83,71,36.3,18,69,272,0,2,0,Mathematics,2024-12-01
2024-12-02,13,0,Surprised,9,Slouched,4.34,70,35.5,18,69,218,1,0,0,History,2024-12-02
2024-12-03,13,1,Surprised,9,Leaning Forward,0.34,84,36.0,13,50,225,1,0,0,Literature,2024-12-03
2024-12-04,13,0,Sad,7,Leaning Forward,3.0,94,36.3,13,52,261,0,2,0,History,2024-12-04
2024-12-05,13,1,Angry,6,Slouched,4.37,93,36.1,19,62,244,0,2,0,Mathematics,2024-12-05
2024-12-06,13,1,Surprised,3,Upright,1.42,94,36.0,15,50,290,1,0,0,Mathematics,2024-12-06
2024-12-07,13,0,Surprised,10,Upright,3.44,80,36.0,13,54,254,0,2,0,Science,2024-12-07
2024-12-08,13,1,Angry,5,Leaning Forward,1.38,85,36.9,18,67,300,1,2,0,Literature,2024-12-08
2024-12-09,13,1,Neutral,4,Leaning Forward,1.72,85,36.8,13,57,257,0,1,0,History,2024-12-09
2024-12-10,13,1,Neutral,8,Leaning Forward,3.49,63,35.4,12,52,218,0,0,1,Literature,2024-12-10
2024-12-11,13,0,Neutral,3,Slouched,0.4,62,36.8,18,69,283,1,0,0,Science,2024-12-11
2024-12-12,13,1,Surprised,0,Upright,4.25,93,35.7,12,69,265,0,0,1,History,2024-12-12
2024-12-13,13,0,Neutral,3,Leaning Forward,0.0,70,35.2,16,62,245,0,2,0,Literature,2024-12-13
2024-12-14,13,0,Angry,0,Leaning Forward,3.52,65,36.4,20,68,244,1,2,0,Science,2024-12-14
2024-12-15,13,0,Surprised,6,Leaning Forward,0.02,71,36.0,13,67,209,1,0,0,Science,2024-12-15
2024-12-16,13,1,Angry,9,Slouched,3.47,84,36.4,15,60,299,1,0,0,Literature,2024-12-16
2024-12-17,13,0,Surprised,1,Slouched,0.34,100,37.0,15,57,240,1,2,0,Literature,2024-12-17
2024-12-18,13,0,Neutral,3,Slouched,0.47,81,35.2,14,65,240,1,2,0,Science,2024-12-18
2024-12-19,13,1,Sad,10,Upright,2.49,72,35.6,15,58,226,0,2,0,History,2024-12-19
2024-12-20,13,1,Sad,1,Upright,4.6,91,36.5,20,51,261,0,0,1,Science,2024-12-20
2024-12-21,13,1,Surprised,2,Leaning Forward,1.4,74,36.9,14,51,267,1,1,0,Literature,2024-12-21
2024-12-22,13,0,Angry,5,Slouched,4.3,71,36.1,13,66,258,1,2,0,Science,2024-12-22
2024-12-23,13,0,Surprised,9,Upright,1.63,99,37.2,14,67,233,0,0,1,History,2024-12-23
2024-12-24,13,1,Neutral,2,Slouched,2.12,86,36.8,17,61,251,1,1,0,Science,2024-12-24
2024-12-25,13,0,Angry,10,Upright,4.07,77,37.0,20,63,248,1,0,0,History,2024-12-25
2024-12-26,13,0,Surprised,0,Upright,2.11,68,37.5,20,67,292,0,2,0,Science,2024-12-26
2024-12-27,13,1,Angry,9,Upright,1.99,70,35.2,16,65,280,1,1,0,Mathematics,2024-12-27
2024-12-28,13,1,Neutral,5,Slouched,2.8,76,35.9,18,53,244,1,2,0,History,2024-12-28
2024-12-29,13,1,Neutral,10,Leaning Forward,2.44,88,37.2,18,69,236,0,1,0,Literature,2024-12-29
2024-12-30,13,1,Surprised,10,Leaning Forward,2.86,64,35.2,17,57,240,0,0,1,Science,2024-12-30
2024-12-01,14,1,Angry,10,Slouched,1.36,88,37.0,17,68,266,1,2,0,Literature,2024-12-01
2024-12-02,14,0,Happy,2,Leaning Forward,1.17,76,37.4,13,56,221,1,0,0,Literature,2024-12-02
2024-12-03,14,0,Surprised,8,Upright,0.13,85,36.3,13,53,233,0,0,1,History,2024-12-03
2024-12-04,14,1,Neutral,3,Upright,3.69,88,36.6,14,66,221,0,2,0,Mathematics,2024-12-04
2024-12-05,14,1,Neutral,7,Slouched,4.87,94,37.3,20,64,217,0,2,0,History,2024-12-05
2024-12-06,14,1,Angry,10,Leaning Forward,2.67,82,36.2,15,52,256,1,2,0,Science,2024-12-06
2024-12-07,14,1,Sad,4,Upright,0.0,68,35.9,19,67,201,1,1,0,Literature,2024-12-07
2024-12-08,14,0,Surprised,4,Leaning Forward,1.16,60,36.4,15,63,271,1,1,0,Literature,2024-12-08
2024-12-09,14,0,Surprised,6,Upright,1.31,87,36.6,20,69,288,1,0,0,Science,2024-12-09
2024-12-10,14,1,Surprised,3,Upright,0.91,78,35.3,19,69,257,1,2,0,Science,2024-12-10
2024-12-11,14,1,Happy,2,Upright,4.85,61,35.5,13,59,234,1,0,0,History,2024-12-11
2024-12-12,14,0,Sad,1,Upright,0.07,73,35.9,16,65,247,1,2,0,Literature,2024-12-12
2024-12-13,14,0,Sad,0,Slouched,3.88,64,36.4,14,56,232,0,1,0,Literature,2024-12-13
2024-12-14,14,0,Surprised,7,Upright,3.69,62,35.5,13,66,285,0,0,1,History,2024-12-14
2024-12-15,14,1,Neutral,2,Leaning Forward,3.64,95,36.3,16,65,281,1,1,0,Science,2024-12-15
2024-12-16,14,0,Sad,1,Upright,3.16,80,35.0,16,68,215,0,1,0,Literature,2024-12-16
2024-12-17,14,0,Angry,7,Leaning Forward,2.98,83,36.9,15,55,263,0,0,1,Mathematics,2024-12-17
2024-12-18,14,0,Happy,5,Leaning Forward,0.77,94,37.0,14,65,229,1,2,0,Science,2024-12-18
2024-12-19,14,0,Happy,6,Slouched,3.62,76,37.2,19,64,271,1,1,0,Science,2024-12-19
2024-12-20,14,0,Angry,5,Slouched,3.66,77,37.2,20,55,208,1,0,0,History,2024-12-20
2024-12-21,14,1,Angry,5,Slouched,0.0,100,36.3,14,50,279,1,1,0,Science,2024-12-21
2024-12-22,14,0,Angry,6,Upright,2.62,91,36.9,14,69,236,0,1,0,Science,2024-12-22
2024-12-23,14,1,Happy,1,Leaning Forward,3.29,62,37.1,14,55,204,1,2,0,History,2024-12-23
2024-12-24,14,0,Happy,0,Leaning Forward,3.21,84,36.6,20,69,289,0,1,0,Science,2024-12-24
2024-12-25,14,0,Angry,1,Upright,4.65,73,36.6,13,64,281,0,1,0,Mathematics,2024-12-25
2024-12-26,14,1,Neutral,0,Leaning Forward,1.33,62,36.8,16,52,227,1,2,0,Mathematics,2024-12-26
2024-12-27,14,0,Angry,6,Upright,0.97,75,36.4,14,67,295,0,2,0,Literature,2024-12-27
2024-12-28,14,1,Surprised,10,Slouched,4.41,70,37.0,20,62,264,0,2,0,Science,2024-12-28
2024-12-29,14,1,Neutral,5,Leaning Forward,4.96,80,37.1,18,70,255,0,2,0,Science,2024-12-29
2024-12-30,14,0,Surprised,8,Leaning Forward,1.27,88,36.1,18,50,292,0,2,0,Mathematics,2024-12-30
2024-12-01,15,0,Angry,2,Slouched,0.03,74,35.5,17,50,298,1,2,0,Science,2024-12-01
2024-12-02,15,0,Surprised,5,Upright,0.69,83,37.2,15,57,232,0,0,1,Science,2024-12-02
2024-12-03,15,1,Angry,3,Leaning Forward,0.39,80,37.0,14,65,288,0,2,0,Mathematics,2024-12-03
2024-12-04,15,1,Happy,0,Slouched,1.74,87,36.0,13,57,295,1,0,0,Mathematics,2024-12-04
2024-12-05,15,1,Angry,0,Slouched,2.7,69,35.8,15,54,206,1,0,0,Literature,2024-12-05
2024-12-06,15,0,Sad,6,Slouched,3.93,69,35.3,13,65,273,1,2,0,Mathematics,2024-12-06
2024-12-07,15,0,Surprised,8,Slouched,3.87,68,36.9,19,67,225,1,1,0,Literature,2024-12-07
2024-12-08,15,0,Angry,9,Leaning Forward,2.62,75,35.2,18,60,287,1,2,0,Mathematics,2024-12-08
2024-12-09,15,1,Surprised,5,Slouched,0.95,82,36.5,12,59,221,0,2,0,Science,2024-12-09
2024-12-10,15,0,Surprised,0,Upright,1.0,83,35.4,13,53,294,1,2,0,Mathematics,2024-12-10
2024-12-11,15,0,Neutral,0,Slouched,3.47,67,35.8,19,50,242,0,2,0,History,2024-12-11
2024-12-12,15,1,Angry,7,Leaning Forward,3.65,69,36.7,12,62,274,0,0,1,Mathematics,2024-12-12
2024-12-13,15,0,Neutral,3,Leaning Forward,3.09,63,36.2,12,52,249,1,0,0,Science,2024-12-13
2024-12-14,15,0,Neutral,10,Slouched,1.16,84,36.3,13,60,262,1,0,0,Mathematics,2024-12-14
2024-12-15,15,1,Angry,0,Upright,1.24,93,35.8,19,62,295,0,0,1,History,2024-12-15
2024-12-16,15,1,Neutral,10,Slouched,1.18,92,35.7,12,70,232,0,1,0,Literature,2024-12-16
2024-12-17,15,1,Sad,2,Slouched,4.49,68,35.2,18,66,286,0,2,0,History,2024-12-17
2024-12-18,15,0,Surprised,4,Leaning Forward,1.65,94,35.3,14,68,269,1,0,0,History,2024-12-18
2024-12-19,15,0,Surprised,2,Leaning Forward,4.67,70,35.8,20,67,292,0,1,0,Mathematics,2024-12-19
2024-12-20,15,0,Happy,5,Slouched,4.81,79,36.1,16,54,299,0,1,0,History,2024-12-20
2024-12-21,15,0,Happy,9,Leaning Forward,1.33,96,36.5,15,57,287,0,0,1,Mathematics,2024-12-21
2024-12-22,15,1,Sad,8,Leaning Forward,2.34,83,35.5,18,65,260,1,0,0,History,2024-12-22
2024-12-23,15,0,Happy,6,Upright,4.63,86,35.6,15,56,208,0,0,1,History,2024-12-23
2024-12-24,15,1,Neutral,7,Upright,2.14,62,36.5,18,60,250,1,2,0,Mathematics,2024-12-24
2024-12-25,15,1,Happy,3,Leaning Forward,2.69,62,36.4,20,70,206,0,1,0,History,2024-12-25
2024-12-26,15,1,Neutral,4,Slouched,0.83,78,36.5,12,66,218,1,1,0,Literature,2024-12-26
2024-12-27,15,0,Sad,9,Leaning Forward,2.73,85,36.0,19,50,222,1,0,0,Literature,2024-12-27
2024-12-28,15,0,Neutral,5,Leaning Forward,3.24,70,36.8,13,52,214,0,1,0,Literature,2024-12-28
2024-12-29,15,1,Angry,9,Upright,1.89,84,35.1,14,60,272,1,0,0,History,2024-12-29
2024-12-30,15,0,Happy,6,Slouched,1.55,88,35.7,14,53,216,0,0,1,History,2024-12-30
2024-12-01,16,1,Happy,7,Slouched,4.28,94,37.0,19,57,227,0,2,0,Literature,2024-12-01
2024-12-02,16,1,Happy,9,Leaning Forward,0.03,95,35.7,20,56,206,1,1,0,History,2024-12-02
2024-12-03,16,1,Happy,2,Upright,3.33,98,35.7,13,51,213,0,0,1,Literature,2024-12-03
2024-12-04,16,1,Angry,10,Leaning Forward,3.5,96,37.0,14,64,295,0,0,1,Science,2024-12-04
2024-12-05,16,1,Neutral,5,Slouched,4.1,87,37.1,13,59,260,0,0,1,History,2024-12-05
2024-12-06,16,1,Neutral,8,Slouched,2.62,73,36.5,13,68,293,0,2,0,Mathematics,2024-12-06
2024-12-07,16,1,Surprised,9,Slouched,1.3,96,37.5,17,54,278,1,2,0,Literature,2024-12-07
2024-12-08,16,0,Angry,3,Leaning Forward,1.45,72,35.0,12,64,280,1,1,0,Mathematics,2024-12-08
2024-12-09,16,1,Surprised,0,Slouched,1.75,100,35.5,15,59,232,0,2,0,Mathematics,2024-12-09
2024-12-10,16,1,Happy,1,Leaning Forward,1.67,85,36.8,12,55,224,1,1,0,Science,2024-12-10
2024-12-11,16,1,Surprised,0,Leaning Forward,0.68,69,36.6,20,60,259,1,2,0,Literature,2024-12-11
2024-12-12,16,1,Angry,10,Slouched,2.78,61,35.5,17,61,208,0,2,0,History,2024-12-12
2024-12-13,16,1,Surprised,10,Leaning Forward,4.21,96,36.5,14,69,214,1,0,0,Science,2024-12-13
2024-12-14,16,0,Neutral,6,Upright,2.49,75,35.9,16,56,267,1,2,0,Science,2024-12-14
2024-12-15,16,1,Happy,3,Upright,2.22,61,37.0,20,54,224,0,0,1,Science,2024-12-15
2024-12-16,16,1,Neutral,2,Upright,4.11,93,36.7,14,56,292,1,2,0,Mathematics,2024-12-16
2024-12-17,16,0,Happy,4,Upright,3.44,98,37.2,17,64,205,1,1,0,Mathematics,2024-12-17
2024-12-18,16,1,Sad,5,Upright,0.96,77,36.3,19,53,234,1,0,0,History,2024-12-18
2024-12-19,16,0,Happy,9,Leaning Forward,2.57,73,36.4,20,60,234,0,1,0,History,2024-12-19
2024-12-20,16,0,Sad,1,Slouched,3.07,81,36.4,12,54,203,1,2,0,Literature,2024-12-20
2024-12-21,16,1,Happy,1,Slouched,1.96,98,37.2,19,69,245,0,0,1,Science,2024-12-21
2024-12-22,16,0,Surprised,9,Upright,0.46,89,35.2,16,70,290,1,0,0,Literature,2024-12-22
2024-12-23,16,0,Sad,9,Slouched,4.56,85,35.5,17,60,258,1,0,0,Literature,2024-12-23
2024-12-24,16,1,Happy,5,Slouched,2.31,70,35.7,17,69,273,0,0,1,History,2024-12-24
2024-12-25,16,0,Neutral,8,Leaning Forward,0.35,79,36.3,18,68,252,0,1,0,History,2024-12-25
2024-12-26,16,0,Surprised,6,Upright,1.7,97,36.1,18,68,300,0,2,0,Science,2024-12-26
2024-12-27,16,0,Angry,7,Upright,2.96,89,35.8,13,64,222,0,0,1,Science,2024-12-27
2024-12-28,16,0,Angry,6,Slouched,2.47,63,35.2,14,68,296,1,0,0,Mathematics,2024-12-28
2024-12-29,16,0,Surprised,8,Slouched,1.95,96,36.1,15,60,238,0,2,0,Science,2024-12-29
2024-12-30,16,1,Happy,9,Upright,3.06,92,36.0,14,59,207,1,2,0,Science,2024-12-30
2024-12-01,17,1,Happy,4,Upright,1.18,97,36.0,17,62,251,0,0,1,Literature,2024-12-01
2024-12-02,17,0,Sad,7,Upright,0.94,84,37.1,17,63,219,1,2,0,Science,2024-12-02
2024-12-03,17,0,Happy,10,Upright,0.72,91,36.6,14,52,217,0,0,1,Literature,2024-12-03
2024-12-04,17,1,Angry,2,Slouched,2.55,95,37.1,18,61,228,1,2,0,History,2024-12-04
2024-12-05,17,0,Angry,7,Leaning Forward,1.18,92,35.7,20,68,246,1,2,0,Mathematics,2024-12-05
2024-12-06,17,1,Neutral,1,Leaning Forward,2.41,65,35.4,20,58,259,0,2,0,Mathematics,2024-12-06
2024-12-07,17,1,Happy,10,Leaning Forward,2.7,97,35.8,12,60,268,0,0,1,Mathematics,2024-12-07
2024-12-08,17,1,Angry,5,Slouched,1.76,78,35.7,12,69,295,1,1,0,Science,2024-12-08
2024-12-09,17,1,Angry,2,Leaning Forward,0.26,78,37.0,12,59,262,1,0,0,Mathematics,2024-12-09
2024-12-10,17,0,Neutral,4,Upright,3.08,77,37.1,12,53,277,0,2,0,History,2024-12-10
2024-12-11,17,1,Neutral,2,Slouched,3.91,75,36.2,20,51,243,0,2,0,Mathematics,2024-12-11
2024-12-12,17,0,Surprised,6,Slouched,1.19,88,36.8,14,56,273,0,2,0,Science,2024-12-12
2024-12-13,17,1,Happy,0,Upright,2.32,90,35.8,20,57,248,0,2,0,Literature,2024-12-13
2024-12-14,17,0,Angry,6,Upright,1.44,88,36.0,17,66,287,1,1,0,Mathematics,2024-12-14
